"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01025","5","31-33","74","0","2013","A","",28,1773,106245346,16163595,337941,1152,59918,"",1.15,2.46,3.24,2.42,1.88,1.32,1.32,"",-4,-12.5,153,9.4,12847758,13.8,1089503,7.2,-32818,-8.9,43,3.9,2262,3.9
"01027","5","31-33","74","0","2013","A","",16,1489,48573572,14925580,646817,627,32627,"",2.01,4.71,4.12,4.95,5.33,0.88,0.88,"",0,0.0,120,8.8,4607306,10.5,2352060,18.7,-94845,-12.8,9,1.5,507,1.6
"01029","5","31-33","74","0","2013","A","",12,303,14524421,2715267,90412,921,47896,"",1.61,1.48,1.56,1.54,1.13,1.05,1.05,"",-2,-14.3,-73,-19.4,-1049713,-6.7,-844711,-23.7,-86033,-48.8,125,15.7,6521,15.8
"01031","5","31-33","74","0","2013","A","",36,3160,98515072,30351602,1050237,600,31179,"",0.97,2.39,1.96,2.24,2.63,0.82,0.82,"",-1,-2.7,70,2.3,6489330,7.1,739546,2.5,132480,14.4,27,4.7,1397,4.7
"01033","5","31-33","74","0","2013","A","",108,5270,255152534,51638002,1454751,931,48412,"",2.30,2.60,2.58,2.57,2.18,0.99,0.99,"",-1,-0.9,496,10.4,21892685,9.4,5502595,11.9,-627267,-30.1,-9,-1.0,-446,-0.9
"01035","5","31-33","74","0","2013","A","",15,634,20658274,6280474,239473,627,32597,"",1.68,2.07,1.71,2.09,2.52,0.82,0.82,"",-1,-6.2,58,10.1,2039794,11.0,703666,12.6,-1661,-0.7,5,0.8,245,0.8
"01037","5","31-33","74","0","2013","A","",8,533,22227666,5441093,167646,802,41690,"",1.82,4.66,4.59,5.28,4.94,0.99,0.99,"",0,0.0,-62,-10.4,-768027,-3.3,-346910,-6.0,-75258,-31.0,59,7.9,3031,7.8
"01039","5","31-33","74","0","2013","A","",43,2306,85825725,23666689,1246625,716,37213,"",1.31,2.07,1.92,2.09,2.88,0.93,0.93,"",2,4.9,-84,-3.5,2956361,3.6,-183861,-0.8,-130049,-9.4,49,7.3,2538,7.3
"01041","5","31-33","74","0","2013","A","",9,1203,41940916,12090112,519075,670,34854,"",1.01,3.70,3.14,3.24,3.34,0.85,0.85,"",0,0.0,17,1.4,3537157,9.2,150604,1.3,-114059,-18.0,47,7.5,2475,7.6
"01043","5","31-33","74","0","2013","A","",118,4888,215248415,44366778,1532808,847,44036,"",1.83,2.10,2.16,1.86,2.10,1.03,1.03,"",-4,-3.3,344,7.6,21956849,11.4,2287497,5.4,-443862,-22.5,29,3.5,1497,3.5
"01045","5","31-33","74","0","2013","A","",32,4590,321807424,41018233,892457,1348,70112,"",1.01,3.03,3.49,3.17,2.66,1.15,1.15,"",0,0.0,-466,-9.2,-23113607,-6.7,-3707304,-8.3,-245208,-21.6,36,2.7,1890,2.8
"01047","5","31-33","74","0","2013","A","",43,3002,141746787,27316408,1312496,908,47217,"",1.34,2.63,2.98,2.54,2.89,1.13,1.13,"",-1,-2.3,60,2.0,1991538,1.4,509218,1.9,51361,4.1,-5,-0.5,-282,-0.6
"01049","5","31-33","74","0","2013","A","",107,6202,228037518,56628461,2577046,707,36768,"",2.61,3.40,3.21,2.99,3.66,0.94,0.94,"",-7,-6.1,177,2.9,8088103,3.7,-5001173,-8.1,-131724,-4.9,5,0.7,262,0.7
"01051","5","31-33","74","0","2013","A","",57,2429,126829277,23958551,690068,1004,52220,"",1.23,1.49,1.91,1.56,1.56,1.29,1.28,"",0,0.0,-81,-3.2,-1281864,-1.0,106166,0.4,-127054,-15.5,22,2.2,1171,2.3
"01053","5","31-33","74","0","2013","A","",41,2118,106445678,18737450,525906,967,50260,"",1.40,1.96,2.25,1.87,1.75,1.15,1.15,"",1,2.5,-83,-3.8,2920822,2.8,-611728,-3.2,-251867,-32.4,63,7.0,3228,6.9
"01055","5","31-33","74","0","2013","A","",109,4902,220401941,45947674,1445364,865,44959,"",1.44,1.58,1.72,1.41,1.43,1.09,1.09,"",-3,-2.7,-134,-2.7,-3509125,-1.6,-852749,-1.8,-507919,-26.0,10,1.2,496,1.1
"01057","5","31-33","74","0","2013","A","",22,727,26611700,6666531,349587,704,36613,"",1.81,2.14,2.12,2.43,3.52,0.99,0.99,"",1,4.8,-78,-9.7,76365,0.3,-687566,-9.3,-80956,-18.8,70,11.0,3657,11.1
"01059","5","31-33","74","0","2013","A","",43,3788,132236761,34874705,1220964,671,34910,"",2.09,4.34,3.93,4.04,4.02,0.91,0.91,"",-1,-2.3,29,0.8,4332811,3.4,196181,0.6,-408417,-25.1,17,2.6,879,2.6
"01061","5","31-33","74","0","2013","A","",19,662,20377997,5729246,348866,592,30794,"",1.11,1.53,1.32,1.30,2.67,0.86,0.86,"",-1,-5.0,-4,-0.6,-113564,-0.6,-65422,-1.1,-8121,-2.3,0,0.0,22,0.1
"01063","5","31-33","74","0","2013","A","",8,436,15374135,3418322,146429,678,35275,"",1.50,2.78,2.62,2.68,2.62,0.94,0.94,"",0,0.0,21,5.1,935208,6.5,185585,5.7,25613,21.2,8,1.2,454,1.3
"01065","5","31-33","74","0","2013","A","",14,482,22423815,3119133,103180,896,46571,"",1.43,1.99,2.24,1.55,1.83,1.13,1.13,"",2,16.7,-153,-24.1,-745266,-3.2,-2084406,-40.1,-166617,-61.8,195,27.8,10108,27.7
"01067","5","31-33","74","0","2013","A","",19,358,22849669,3387950,120234,1228,63870,"",1.60,1.24,1.79,1.18,1.46,1.44,1.44,"",-1,-5.0,-5,-1.4,515305,2.3,-193169,-5.4,-38122,-24.1,44,3.7,2300,3.7
"01069","5","31-33","74","0","2013","A","",116,3693,140109801,33951924,1153695,730,37939,"",1.11,0.89,0.74,0.82,0.94,0.83,0.83,"",0,0.0,-93,-2.5,1362921,1.0,-625803,-1.8,-102352,-8.1,25,3.5,1287,3.5
"01071","5","31-33","74","0","2013","A","",76,5089,195726870,48416150,2532423,740,38463,"",2.17,3.56,3.38,3.46,4.25,0.95,0.95,"",1,1.3,294,6.1,17264131,9.7,2490730,5.4,13389,0.5,24,3.4,1248,3.4
"01073","5","31-33","74","0","2013","A","",674,24093,1401033662,225727611,7272937,1118,58152,"",1.06,0.80,0.76,0.74,0.74,0.96,0.96,"",-14,-2.0,411,1.7,24435780,1.8,5452240,2.5,-2531024,-25.8,0,0.0,23,0.0
"01075","5","31-33","74","0","2013","A","",14,897,44913837,7780951,496258,963,50053,"",1.40,3.00,3.53,2.71,4.28,1.18,1.18,"",0,0.0,38,4.4,4772796,11.9,456388,6.2,211,0.0,64,7.1,3305,7.1
"01077","5","31-33","74","0","2013","A","",92,3921,141619146,36475451,1658301,695,36116,"",1.27,1.50,1.40,1.44,1.95,0.93,0.93,"",-1,-1.1,187,5.0,9854977,7.5,2299712,6.7,295,0.0,16,2.4,828,2.3
"01079","5","31-33","74","0","2013","A","",19,1239,103617926,10725758,185605,1608,83625,"",1.18,2.38,3.85,2.35,1.56,1.62,1.62,"",-1,-5.0,16,1.3,-9894,0.0,302293,2.9,-67595,-26.7,-22,-1.3,-1136,-1.3
"01081","5","31-33","74","0","2013","A","",118,6087,263569320,61640282,2146616,833,43304,"",1.20,1.31,1.35,1.50,1.71,1.03,1.03,"",3,2.6,537,9.7,23299405,9.7,8370912,15.7,-386279,-15.3,0,0.0,13,0.0
"01083","5","31-33","74","0","2013","A","",76,3103,132971801,29269651,824277,824,42856,"",1.55,1.61,1.35,1.64,1.29,0.84,0.84,"",6,8.6,174,5.9,7449368,5.9,1586426,5.7,-324221,-28.2,0,0.0,0,0.0
"01085","5","31-33","74","0","2013","A","",15,969,53915000,8998702,418251,1070,55630,"",2.73,4.41,4.69,4.18,3.94,1.06,1.06,"",-2,-11.8,-20,-2.0,2189888,4.2,-568329,-5.9,-78379,-15.8,64,6.4,3338,6.4
"01087","5","31-33","74","0","2013","A","N",5,0,0,0,0,0,0,"N",0.58,0,0,0,0,0,0,"N",-1,-16.7,0,0,0,0,0,0,0,0,0,0,0,0
"01089","5","31-33","74","0","2013","A","",353,19881,1290423658,180918763,6246362,1248,64907,"",1.09,1.22,1.20,1.18,1.26,0.98,0.98,"",-2,-0.6,517,2.7,61809492,5.0,4861950,2.8,-385589,-5.8,28,2.3,1457,2.3
"01091","5","31-33","74","0","2013","A","",22,1372,70650760,14021366,456576,990,51485,"",1.18,2.24,2.57,2.32,2.37,1.15,1.15,"",2,10.0,3,0.2,-777144,-1.1,727787,5.5,-47916,-9.5,-14,-1.4,-703,-1.3
"01093","5","31-33","74","0","2013","A","",47,3082,107758598,28435660,1360801,672,34963,"",2.12,3.64,3.31,3.38,3.84,0.91,0.91,"",-5,-9.6,47,1.5,-1867691,-1.7,-579747,-2.0,-315185,-18.8,-23,-3.3,-1158,-3.2
"01095","5","31-33","74","0","2013","A","",124,10613,355094897,103499323,3489301,643,33458,"",1.71,3.51,2.95,3.28,3.48,0.84,0.84,"",2,1.6,168,1.6,7641729,2.2,3023349,3.0,-44022,-1.2,3,0.5,192,0.6
"01097","5","31-33","74","0","2013","A","",403,18626,1161525714,180115907,6076845,1199,62360,"",1.17,1.27,1.51,1.19,1.11,1.19,1.19,"",-9,-2.2,706,3.9,66682286,6.1,4675298,2.7,-618571,-9.2,24,2.0,1263,2.1
"01099","5","31-33","74","0","2013","A","",17,1147,74728008,10770373,517358,1253,65137,"",1.09,2.04,2.87,1.98,2.50,1.41,1.41,"",0,0.0,-66,-5.4,-783355,-1.0,257823,2.5,-29126,-5.3,56,4.7,2902,4.7
"01101","5","31-33","74","0","2013","A","",213,13660,701831937,120689171,3142302,988,51377,"",0.93,1.19,1.18,1.21,0.99,0.99,0.99,"",3,1.4,568,4.3,15775795,2.3,287371,0.2,-656538,-17.3,-20,-2.0,-1028,-2.0
"01103","5","31-33","74","0","2013","A","",195,10854,656367858,98953659,3368050,1163,60470,"",1.97,2.64,3.25,2.31,2.22,1.23,1.23,"",2,1.0,226,2.1,13050184,2.0,272876,0.3,-395693,-10.5,-1,-0.1,-59,-0.1
"01105","5","31-33","74","0","2013","A","",8,383,13413388,4199240,183769,673,35022,"",1.37,2.10,2.01,2.98,3.52,0.96,0.96,"",0,0.0,-94,-19.7,-4134378,-23.6,-410230,-8.9,-71335,-28.0,-35,-4.9,-1785,-4.8
"01107","5","31-33","74","0","2013","A","",24,769,29115686,7268921,287853,728,37854,"",2.02,2.43,2.33,2.39,2.74,0.96,0.96,"",0,0.0,54,7.6,2783519,10.6,105169,1.5,-61073,-17.5,20,2.8,1013,2.7
"01109","5","31-33","74","0","2013","A","",31,2356,112281433,19435086,565252,917,47661,"",1.23,1.99,2.18,1.72,1.56,1.10,1.10,"",-4,-11.4,-23,-1.0,-763239,-0.7,-228634,-1.2,67752,13.6,3,0.3,147,0.3
"01111","5","31-33","74","0","2013","A","",22,956,32818603,8773037,528952,660,34326,"",1.67,2.39,2.22,2.40,3.80,0.93,0.93,"",0,0.0,85,9.8,3047484,10.2,1102512,14.4,47924,10.0,2,0.3,129,0.4
"01113","5","31-33","74","0","2013","A","",51,2771,141206635,25642494,736867,980,50956,"",1.61,2.32,2.84,2.23,2.01,1.22,1.22,"",-1,-1.9,-213,-7.1,-1625900,-1.1,-1657491,-6.1,-325312,-30.6,60,6.5,3097,6.5
"01115","5","31-33","74","0","2013","A","",90,2768,124932887,27081276,917709,868,45131,"",1.83,1.75,1.92,1.69,1.78,1.10,1.09,"",3,3.4,38,1.4,5004974,4.2,601571,2.3,-198775,-17.8,23,2.7,1203,2.7
"01117","5","31-33","74","0","2013","A","",173,5260,264964769,49363318,1933109,969,50374,"",0.96,0.76,0.68,0.65,0.81,0.89,0.89,"",-2,-1.1,233,4.6,12936101,5.1,1623217,3.4,-356275,-15.6,5,0.5,234,0.5
"01119","5","31-33","74","0","2013","A","",12,341,15800015,3211821,162443,890,46300,"",1.33,1.19,1.34,1.43,1.88,1.13,1.13,"",0,0.0,5,1.5,1149299,7.8,264415,9.0,1542,1.0,51,6.1,2664,6.1
"01121","5","31-33","74","0","2013","A","",99,8944,559083795,79489551,2193842,1202,62511,"",2.06,3.48,4.18,3.11,2.54,1.20,1.20,"",1,1.0,770,9.4,70128650,14.3,5791762,7.9,-294270,-11.8,52,4.5,2696,4.5
"01123","5","31-33","74","0","2013","A","",34,2569,89956131,27176981,1423916,673,35015,"",1.19,2.27,2.03,2.17,2.89,0.90,0.90,"",-1,-2.9,26,1.0,2361267,2.7,1751114,6.9,-141438,-9.0,11,1.7,572,1.7
"01125","5","31-33","74","0","2013","A","",143,12580,758405869,115995040,4688710,1159,60287,"",0.93,1.64,1.90,1.64,2.01,1.16,1.16,"",-9,-5.9,536,4.5,2085416,0.3,4669295,4.2,-1015414,-17.8,-49,-4.1,-2509,-4.0
"01127","5","31-33","74","0","2013","A","",60,2248,79005315,19316391,528571,676,35141,"",1.22,1.36,1.14,1.23,1.18,0.84,0.84,"",1,1.7,214,10.5,4714798,6.3,-239382,-1.2,-58195,-9.9,-26,-3.7,-1379,-3.8
"01129","5","31-33","74","0","2013","A","",12,1015,91958408,9702815,277425,1743,90629,"",1.35,3.33,4.53,3.54,3.16,1.36,1.36,"",1,9.1,-41,-3.9,-1821655,-1.9,-143058,-1.5,-56205,-16.8,35,2.0,1836,2.1
"01131","5","31-33","74","0","2013","A","",8,459,37243553,3990626,65548,1561,81155,"",0.95,2.08,3.45,2.22,1.29,1.66,1.66,"",0,0.0,-4,-0.9,-1741349,-4.5,-99040,-2.4,-49190,-42.9,-57,-3.5,-2985,-3.5
"01133","5","31-33","74","0","2013","A","",50,2832,92207508,30115747,1583121,626,32556,"",2.90,4.40,3.84,4.25,4.95,0.87,0.87,"",-2,-3.8,2,0.1,4805212,5.5,3261171,12.1,-166258,-9.5,32,5.4,1676,5.4
"01999","5","31-33","74","0","2013","A","",129,838,65858344,8791235,222682,1511,78598,"",0.34,0.21,0.22,0.15,0.10,1.03,1.03,"",1,0.8,17,2.1,3820751,6.2,343291,4.1,6663,3.1,57,3.9,3004,4.0
"02000","5","31-33","54","0","2013","A","",534,14253,590337214,465534550,19124863,797,41420,"",0.67,0.48,0.32,0.51,0.54,0.66,0.65,"",-10,-1.8,365,2.6,35412875,6.4,39547596,9.3,3080200,19.2,29,3.8,1463,3.7
"02013","5","31-33","74","0","2013","A","N",4,0,0,0,0,0,0,"N",1.04,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02016","5","31-33","74","0","2013","A","",13,2324,89696966,76785612,3255376,742,38593,"",2.23,6.86,4.64,5.13,4.73,0.68,0.68,"",0,0.0,17,0.7,1911981,2.2,2564909,3.5,395850,13.8,10,1.4,536,1.4
"02020","5","31-33","74","0","2013","A","",169,2207,105009948,73577729,2692801,915,47586,"",0.56,0.16,0.12,0.17,0.16,0.72,0.72,"",-1,-0.6,-13,-0.6,2217734,2.2,1624449,2.3,271300,11.2,25,2.8,1290,2.8
"02050","5","31-33","74","0","2013","A","",5,121,3520647,3072173,135891,560,29116,"",0.36,0.20,0.12,0.20,0.23,0.61,0.61,"",-1,-16.7,-1,-0.8,364512,11.5,71318,2.4,12648,10.3,64,12.9,3299,12.8
"02060","5","31-33","74","0","2013","A","",11,752,27018884,25144097,1097133,691,35941,"",3.29,6.16,4.11,5.21,4.71,0.67,0.67,"",-1,-8.3,52,7.4,2941105,12.2,2773670,12.4,204154,22.9,30,4.5,1556,4.5
"02070","5","31-33","74","0","2013","A","N",4,0,0,0,0,0,0,"N",0.70,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0
"02090","5","31-33","74","0","2013","A","",59,616,32777311,19884765,693265,1023,53217,"",0.71,0.18,0.16,0.22,0.20,0.88,0.88,"",0,0.0,61,11.0,1658816,5.3,1173660,6.3,95144,15.9,-55,-5.1,-2819,-5.0
"02100","5","31-33","74","0","2013","A","",7,117,4683939,4391229,189528,771,40091,"",1.34,1.31,1.19,1.70,1.66,0.91,0.91,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02105","5","31-33","74","0","2013","A","N",2,0,0,0,0,0,0,"N",0.41,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02110","5","31-33","74","0","2013","A","",22,325,12372736,10068119,372025,733,38099,"",0.55,0.21,0.13,0.28,0.27,0.64,0.63,"",-2,-8.3,2,0.6,950484,8.3,1016767,11.2,57303,18.2,53,7.8,2754,7.8
"02122","5","31-33","74","0","2013","A","",60,956,55440981,32965309,1368832,1115,57983,"",0.85,0.53,0.53,0.65,0.66,1.01,1.01,"",-2,-3.2,-26,-2.6,2717557,5.2,3293074,11.1,225279,19.7,82,7.9,4270,7.9
"02130","5","31-33","74","0","2013","A","",19,596,23785801,18913906,760338,768,39915,"",0.85,0.91,0.68,1.11,1.06,0.75,0.75,"",0,0.0,43,7.8,835503,3.6,1737407,10.1,150051,24.6,-30,-3.8,-1555,-3.7
"02150","5","31-33","74","0","2013","A","",27,1824,74586788,60460104,2574493,787,40901,"",1.54,3.23,2.52,3.53,3.41,0.78,0.78,"",0,0.0,-4,-0.2,-2554263,-3.3,4472893,8.0,379849,17.3,-24,-3.0,-1289,-3.1
"02164","5","31-33","74","0","2013","A","",3,51,2423244,2307067,100797,915,47592,"",0.65,0.74,0.77,1.05,0.95,1.03,1.03,"",0,0.0,4,8.5,393181,19.4,368986,19.0,23406,30.2,89,10.8,4628,10.8
"02170","5","31-33","74","0","2013","A","",42,207,7857010,5841156,224857,731,38018,"",0.59,0.11,0.09,0.11,0.11,0.80,0.80,"",1,2.4,10,5.1,889491,12.8,673150,13.0,42364,23.2,51,7.5,2650,7.5
"02180","5","31-33","74","0","2013","A","N",2,0,0,0,0,0,0,"N",0.17,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02185","5","31-33","74","0","2013","A","N",1,0,0,0,0,0,0,"N",0.12,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"02195","5","31-33","74","0","2013","A","",9,334,12542116,11418630,495497,721,37504,"",1.46,2.64,2.06,3.08,2.97,0.78,0.78,"",-4,-30.8,5,1.5,1088167,9.5,1545293,15.7,100760,25.5,51,7.6,2690,7.7
"02198","5","31-33","74","0","2013","A","",12,144,3959827,3484340,130428,527,27419,"",1.35,0.76,0.44,0.66,0.56,0.58,0.58,"",2,20.0,11,8.3,912499,29.9,883614,34.0,38743,42.3,85,19.2,4420,19.2
"02220","5","31-33","74","0","2013","A","N",13,0,0,0,0,0,0,"N",0.91,0,0,0,0,0,0,"N",-1,-7.1,0,0,0,0,0,0,0,0,0,0,0,0
"02230","5","31-33","74","0","2013","A","",4,31,897721,830783,36218,558,29037,"",0.88,0.41,0.25,0.31,0.28,0.62,0.62,"",0,0.0,3,10.7,181474,25.3,155725,23.1,8956,32.9,65,13.2,3380,13.2
"02240","5","31-33","74","0","2013","A","N",6,0,0,0,0,0,0,"N",0.61,0,0,0,0,0,0,"N",-1,-14.3,0,0,0,0,0,0,0,0,0,0,0,0
"02261","5","31-33","74","0","2013","A","",14,523,20673479,17085934,721406,760,39510,"",0.69,1.23,0.79,1.31,1.32,0.64,0.64,"",-3,-17.6,77,17.3,6080769,41.7,4702250,38.0,233089,47.7,130,20.6,6754,20.6
"02270","5","31-33","74","0","2013","A","N",3,0,0,0,0,0,0,"N",0.57,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02275","5","31-33","74","0","2013","A","",5,97,3375063,3024166,128040,669,34794,"",1.45,1.26,0.96,1.79,1.77,0.76,0.76,"",0,0.0,9,10.2,358513,11.9,359595,13.5,22083,20.8,12,1.8,612,1.8
"02282","5","31-33","74","0","2013","A","N",2,0,0,0,0,0,0,"N",1.17,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02290","5","31-33","74","0","2013","A","N",2,0,0,0,0,0,0,"N",0.18,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02999","5","31-33","74","0","2013","A","N",16,0,0,0,0,0,0,"N",0.67,0,0,0,0,0,0,"N",2,14.3,0,0,0,0,0,0,0,0,0,0,0,0
"04000","3","31-33","54","0","2013","A","N",3,0,0,0,0,0,0,"N",4.48,0,0,0,0,0,0,"N",2,200.0,0,0,0,0,0,0,0,0,0,0,0,0
"04000","5","31-33","54","0","2013","A","",4574,155071,10708305282,1280380668,33365208,1328,69054,"",0.88,0.70,0.85,0.60,0.57,1.23,1.23,"",-92,-2.0,545,0.4,51584053,0.5,1912408,0.1,-1336571,-3.9,2,0.2,90,0.1
"04001","5","31-33","74","0","2013","A","",14,108,3805003,971198,26592,680,35341,"",0.63,0.07,0.05,0.12,0.09,0.73,0.73,"",5,55.6,15,16.1,711617,23.0,226950,30.5,-316,-1.2,39,6.1,2019,6.1
"04003","5","31-33","74","0","2013","A","",55,541,18643553,4676380,180881,663,34488,"",0.66,0.17,0.12,0.20,0.29,0.68,0.68,"",-5,-8.3,-56,-9.4,-3428112,-15.5,-313510,-6.3,5162,2.9,-48,-6.8,-2493,-6.7
"04005","5","31-33","74","0","2013","A","",93,4339,269330215,34501754,625049,1194,62076,"",0.76,0.83,1.09,0.82,0.60,1.31,1.31,"",2,2.2,219,5.3,21143250,8.5,1002900,3.0,-27176,-4.2,36,3.1,1840,3.1
"04007","3","31-33","74","0","2013","A","N",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04007","5","31-33","74","0","2013","A","",25,1170,85163968,9223099,171962,1400,72821,"",0.70,0.91,1.43,0.83,0.53,1.56,1.56,"",5,25.0,45,4.0,4134982,5.1,258326,2.9,-25800,-13.0,15,1.1,822,1.1
"04009","5","31-33","74","0","2013","A","",13,235,7032637,1860737,43285,576,29958,"",0.65,0.31,0.20,0.36,0.30,0.65,0.65,"",-2,-13.3,-14,-5.6,-407487,-5.5,-108227,-5.5,-4228,-8.9,1,0.2,48,0.2
"04012","5","31-33","74","0","2013","A","",11,142,4522577,1263946,70368,612,31812,"",0.84,0.30,0.24,0.30,0.49,0.81,0.81,"",0,0.0,-64,-31.1,-1422705,-23.9,-793010,-38.6,-46507,-39.8,56,10.1,2893,10.0
"04013","3","31-33","74","0","2013","A","N",1,0,0,0,0,0,0,"N",2.34,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"04013","5","31-33","74","0","2013","A","",3114,113465,7950764381,939132295,24598615,1348,70073,"",0.93,0.74,0.87,0.61,0.59,1.18,1.18,"",-56,-1.8,431,0.4,-3091828,0.0,-111783,0.0,-746368,-2.9,-5,-0.4,-294,-0.4
